iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
2891,8000,15380,1.5841,0.0082,3.0835,5.4,0.0069,0.05,17.17,0.96,0.0,430.0,219,183,28,51,43,7,610.0,0.02,7.8e-05,31961.0,,,,
2892,8000,15397,1.613,0.0059,3.1473,5.422,0.0042,0.04,26.74,0.97,0.0,417.0,219,170,28,53,41,7,629.0,0.01,7.8e-05,31998.0,,,,
2893,8000,15413,1.588,0.0126,3.0849,5.394,0.0069,0.05,10.12,0.96,0.0,416.0,203,177,36,49,43,9,630.0,0.02,7.8e-05,32034.0,,,,
2894,8000,15430,1.5631,0.0147,3.0304,5.371,0.0085,0.06,5.83,0.96,0.0,392.0,199,165,28,51,42,7,669.0,0.02,7.8e-05,31947.0,,,,
2895,8000,15446,1.5868,0.0235,3.0603,5.404,0.0107,0.07,6.43,0.96,0.0,442.0,229,189,24,52,43,5,593.0,0.01,7.8e-05,31975.0,,,,
2896,8000,15463,1.6031,0.0123,3.1137,5.277,0.0077,0.06,6.15,0.95,0.0,446.0,229,182,35,51,41,8,588.0,0.02,7.8e-05,31970.0,,,,
2897,8000,15479,1.5741,0.0152,3.051,5.384,0.0088,0.06,6.86,0.96,0.0,401.0,190,181,30,47,45,7,654.0,0.02,7.8e-05,31960.0,,,,
2898,8000,15495,1.5919,0.0145,3.0872,5.36,0.0066,0.05,9.92,0.96,0.0,401.0,203,169,29,51,42,7,654.0,0.02,7.8e-05,31968.0,,,,
2899,8000,15512,1.6242,0.02,3.1394,5.245,0.0082,0.06,7.65,0.96,0.0,485.0,266,196,23,55,40,5,541.0,0.02,7.8e-05,32022.0,173,11,328,34
2900,8000,15544,1.6321,0.0215,3.1518,5.234,0.0087,0.06,7.82,0.96,0.0,453.0,230,206,17,51,45,4,579.0,0.02,7.8e-05,32097.0,,,,
2901,8000,15561,1.653,0.0155,3.2062,5.329,0.0087,0.06,7.88,0.95,0.0,480.0,253,209,18,53,44,4,546.0,0.02,7.8e-05,30797.0,,,,
2902,8000,15577,1.6579,0.0073,3.233,5.383,0.0078,0.06,7.83,0.94,0.0,497.0,225,259,13,45,52,3,527.0,0.03,7.8e-05,31901.0,,,,
2903,8000,15594,1.678,0.0124,3.2629,5.313,0.0104,0.07,6.76,0.94,0.0,536.0,249,266,21,46,50,4,489.0,0.04,7.8e-05,31973.0,,,,
2904,8000,15610,1.696,0.007,3.3091,5.295,0.0096,0.07,4.74,0.93,0.0,575.0,289,272,14,50,47,2,456.0,0.08,7.8e-05,32003.0,,,,
2905,8000,15626,1.6796,0.0008,3.2888,5.336,0.0115,0.08,3.72,0.93,0.0,662.0,335,317,10,51,48,2,396.0,0.09,7.8e-05,31943.0,,,,
2906,8000,15643,1.732,0.0011,3.3925,5.234,0.0098,0.07,5.88,0.92,0.0,711.0,352,347,12,50,49,2,369.0,0.08,7.8e-05,31924.0,,,,
2907,8000,15659,1.7014,0.01,3.3134,5.243,0.01,0.07,4.72,0.92,0.0,681.0,329,350,2,48,51,0,385.0,0.06,7.7e-05,31968.0,,,,
2908,8000,15676,1.7307,0.0093,3.3731,5.154,0.0111,0.08,4.67,0.92,0.0,697.0,352,340,5,51,49,1,376.0,0.05,7.7e-05,31909.0,,,,
2909,8000,15692,1.7297,0.0112,3.3667,5.105,0.0102,0.08,4.62,0.93,0.0,696.0,345,348,3,50,50,0,377.0,0.04,7.7e-05,31920.0,,,,
2910,8000,15709,1.7344,0.0146,3.3693,5.102,0.0104,0.08,3.75,0.92,0.0,738.0,372,363,3,50,49,0,355.0,0.03,7.7e-05,31910.0,,,,
2911,8000,15725,1.7336,0.0051,3.3871,5.145,0.0096,0.07,4.02,0.93,0.0,744.0,383,360,1,51,48,0,352.0,0.04,7.7e-05,31903.0,,,,
2912,8000,15742,1.7381,0.0061,3.3923,4.995,0.0085,0.07,5.58,0.93,0.0,793.0,427,366,0,54,46,0,331.0,0.06,7.7e-05,31922.0,,,,
2913,8000,15758,1.7233,0.0066,3.3616,5.0,0.0103,0.08,4.19,0.94,0.0,768.0,387,379,2,50,49,0,341.0,0.07,7.7e-05,31903.0,,,,
2914,8000,15775,1.7752,0.0112,3.4557,4.918,0.011,0.08,5.89,0.93,0.0,831.0,430,399,2,52,48,0,315.0,0.06,7.7e-05,31964.0,,,,
2915,8000,15791,1.7436,0.0103,3.3949,5.003,0.0094,0.07,4.33,0.94,0.0,856.0,454,399,3,53,47,0,306.0,0.06,7.7e-05,31905.0,,,,
2916,8000,15808,1.8037,0.0138,3.5072,4.916,0.0096,0.07,6.41,0.94,0.0,833.0,453,379,1,54,45,0,315.0,0.07,7.7e-05,31931.0,,,,
2917,8000,15824,1.7742,-0.0088,3.494,4.968,0.0084,0.07,8.63,0.93,0.0,899.0,427,469,3,47,52,0,292.0,0.06,7.7e-05,31910.0,,,,
2918,8000,15841,1.7717,0.0114,3.4486,4.978,0.0097,0.07,5.71,0.93,0.0,873.0,436,436,1,50,50,0,300.0,0.05,7.7e-05,31924.0,,,,
2919,8000,15857,1.78,0.0182,3.4517,4.978,0.0095,0.07,6.11,0.93,0.0,802.0,397,404,1,50,50,0,327.0,0.04,7.7e-05,31971.0,,,,
2920,8000,15874,1.7599,-0.0172,3.4814,4.897,0.012,0.09,3.99,0.92,0.0,858.0,419,437,2,49,51,0,306.0,0.04,7.7e-05,31996.0,,,,
2921,8000,15891,1.7478,-0.0196,3.4641,5.076,0.0136,0.09,3.95,0.92,0.0,797.0,376,421,0,47,53,0,329.0,0.05,7.7e-05,30834.0,,,,
2922,8000,15907,1.7555,-0.0157,3.4717,5.062,0.0108,0.08,4.16,0.92,0.0,766.0,399,366,1,52,48,0,342.0,0.07,7.7e-05,31925.0,,,,
2923,8000,15924,1.7978,0.0106,3.5023,4.915,0.0118,0.08,4.72,0.92,0.0,851.0,454,395,2,53,46,0,308.0,0.05,7.7e-05,31949.0,,,,
2924,8000,15940,1.7723,0.0042,3.4638,4.909,0.0101,0.08,4.34,0.93,0.0,839.0,391,445,3,47,53,0,312.0,0.06,7.7e-05,31979.0,,,,
2925,8000,15957,1.7513,-0.0232,3.476,4.847,0.0114,0.09,4.59,0.92,0.0,909.0,469,440,0,52,48,0,288.0,0.06,7.7e-05,31977.0,,,,
2926,8000,15973,1.7826,-0.0173,3.5262,4.783,0.0106,0.08,4.21,0.92,0.0,1033.0,522,510,1,51,49,0,254.0,0.06,7.7e-05,31965.0,,,,
2927,8000,15990,1.7895,0.0015,3.5019,4.724,0.0113,0.08,4.77,0.92,0.0,1009.0,507,502,0,50,50,0,260.0,0.04,7.7e-05,31988.0,,,,
2928,8000,16006,1.7722,-0.0029,3.4766,4.772,0.0116,0.08,4.17,0.92,0.0,1065.0,543,521,1,51,49,0,246.0,0.02,7.7e-05,32019.0,,,,
2929,8000,16022,1.7632,-0.0198,3.4915,4.687,0.0108,0.08,4.91,0.92,0.0,1082.0,499,583,0,46,54,0,242.0,0.02,7.7e-05,32008.0,,,,
2930,8000,16039,1.7848,0.0015,3.492,4.707,0.0131,0.08,4.52,0.92,0.0,1033.0,513,520,0,50,50,0,254.0,0.02,7.7e-05,31975.0,,,,
2931,8000,16055,1.7591,-0.0182,3.4797,4.666,0.0117,0.08,4.85,0.93,0.0,985.0,537,448,0,55,45,0,266.0,0.03,7.7e-05,32019.0,,,,
2932,8000,16072,1.7635,-0.0163,3.4836,4.593,0.011,0.08,4.9,0.92,0.0,997.0,531,466,0,53,47,0,263.0,0.02,7.7e-05,31984.0,,,,
2933,8000,16088,1.7245,-0.018,3.4107,4.778,0.0115,0.07,6.66,0.93,0.0,938.0,516,421,1,55,45,0,279.0,0.03,7.7e-05,31982.0,,,,
2934,8000,16105,1.7574,0.0212,3.398,4.77,0.0111,0.08,4.17,0.93,0.0,883.0,467,416,0,53,47,0,297.0,0.03,7.7e-05,31969.0,,,,
2935,8000,16121,1.7401,0.0111,3.3843,4.872,0.0112,0.07,5.62,0.93,0.0,801.0,402,398,1,50,50,0,327.0,0.04,7.7e-05,31964.0,,,,
2936,8000,16138,1.7092,-0.0051,3.355,4.889,0.011,0.07,5.23,0.93,0.0,770.0,378,389,3,49,51,0,340.0,0.04,7.7e-05,31979.0,,,,
2937,8000,16154,1.6989,-0.0016,3.3269,4.808,0.0106,0.08,4.6,0.94,0.0,754.0,383,370,1,51,49,0,348.0,0.04,7.7e-05,31981.0,,,,
2938,8000,16171,1.7299,0.012,3.362,4.86,0.0098,0.07,6.02,0.94,0.0,766.0,414,351,1,54,46,0,342.0,0.04,7.7e-05,31972.0,,,,
2939,8000,16187,1.7337,0.0159,3.3626,4.964,0.0117,0.07,5.17,0.94,0.0,741.0,399,340,2,54,46,0,354.0,0.06,7.7e-05,31979.0,,,,
2940,8000,16204,1.7143,0.0057,3.3435,4.914,0.0098,0.07,5.7,0.94,0.0,723.0,387,335,1,54,46,0,363.0,0.07,7.7e-05,31968.0,,,,
2941,8000,16221,1.7598,-0.0074,3.4622,5.02,0.01,0.07,6.26,0.92,0.0,776.0,396,379,1,51,49,0,338.0,0.09,7.6e-05,30817.0,,,,
2942,8000,16237,1.7105,0.0214,3.3075,5.151,0.0124,0.08,4.02,0.93,0.0,648.0,315,330,3,49,51,0,405.0,0.08,7.6e-05,31998.0,,,,
2943,8000,16254,1.6991,0.0207,3.2858,5.121,0.0098,0.07,4.62,0.93,0.0,679.0,290,386,3,43,57,0,386.0,0.06,7.6e-05,31993.0,,,,
2944,8000,16270,1.7049,0.0304,3.2777,5.092,0.0102,0.08,3.92,0.93,0.0,668.0,293,372,3,44,56,0,392.0,0.06,7.6e-05,32004.0,,,,
2945,8000,16286,1.702,0.016,3.3004,5.073,0.0106,0.08,3.41,0.92,0.0,697.0,326,368,3,47,53,0,376.0,0.04,7.6e-05,31994.0,,,,
2946,8000,16303,1.7052,0.022,3.295,5.088,0.01,0.07,4.95,0.92,0.0,649.0,322,326,1,50,50,0,404.0,0.02,7.6e-05,31949.0,,,,
2947,8000,16319,1.7085,0.021,3.3033,5.066,0.0099,0.07,4.23,0.92,0.0,692.0,337,354,1,49,51,0,379.0,0.02,7.6e-05,31949.0,,,,
2948,8000,16336,1.6714,0.0084,3.2543,5.051,0.0084,0.07,4.8,0.93,0.0,638.0,324,312,2,51,49,0,411.0,0.02,7.6e-05,31949.0,,,,
2949,8000,16352,1.7169,0.0211,3.32,5.065,0.0092,0.07,5.6,0.93,0.0,658.0,321,337,0,49,51,0,398.0,0.03,7.6e-05,32006.0,107,4,401,21
2950,8000,16384,1.6679,0.015,3.2349,5.107,0.0096,0.07,4.44,0.93,0.0,612.0,303,308,1,50,50,0,428.0,0.02,7.6e-05,32089.0,,,,
2951,8000,16400,1.6777,0.0047,3.2747,5.114,0.008,0.06,5.49,0.93,0.0,616.0,303,313,0,49,51,0,426.0,0.03,7.6e-05,31940.0,,,,
2952,8000,16417,1.6665,-0.0027,3.2671,5.119,0.0093,0.07,5.6,0.93,0.0,577.0,293,283,1,51,49,0,454.0,0.02,7.6e-05,31945.0,,,,
2953,8000,16433,1.6507,0.0146,3.2008,5.125,0.0083,0.07,3.97,0.94,0.0,554.0,278,273,3,50,49,1,473.0,0.03,7.6e-05,31947.0,,,,
2954,8000,16450,1.668,0.0133,3.2375,5.063,0.0084,0.07,5.45,0.93,0.0,565.0,290,275,0,51,49,0,464.0,0.04,7.6e-05,31943.0,,,,
2955,8000,16466,1.6388,0.0138,3.1785,5.11,0.0104,0.07,3.63,0.93,0.0,577.0,310,263,4,54,46,1,454.0,0.05,7.6e-05,31961.0,,,,
2956,8000,16483,1.6386,0.0021,3.2014,5.114,0.0089,0.07,4.98,0.94,0.0,582.0,305,273,4,52,47,1,450.0,0.04,7.6e-05,31965.0,,,,
2957,8000,16499,1.6414,0.0052,3.201,5.088,0.0109,0.08,3.78,0.94,0.0,597.0,314,278,5,53,47,1,439.0,0.03,7.6e-05,31954.0,,,,
2958,8000,16516,1.6485,0.0084,3.208,5.032,0.0111,0.07,4.95,0.95,0.0,608.0,333,272,3,55,45,0,431.0,0.03,7.6e-05,31955.0,,,,
2959,8000,16532,1.6688,0.0146,3.2367,5.055,0.0102,0.07,6.16,0.94,0.0,585.0,333,249,3,57,43,1,448.0,0.03,7.6e-05,31998.0,,,,
2960,8000,16549,1.6477,0.0203,3.1834,5.1,0.0099,0.07,4.02,0.95,0.0,594.0,326,267,1,55,45,0,441.0,0.03,7.6e-05,31982.0,,,,
2961,8000,16566,1.7223,0.0299,3.3124,4.939,0.0114,0.08,4.53,0.93,0.0,645.0,350,293,2,54,45,0,406.0,0.03,7.6e-05,30824.0,,,,
2962,8000,16582,1.7274,0.0201,3.3422,4.922,0.0098,0.07,5.45,0.92,0.0,632.0,333,297,2,53,47,0,415.0,0.05,7.6e-05,31957.0,,,,
2963,8000,16599,1.746,0.0114,3.3954,4.756,0.0116,0.08,3.95,0.91,0.0,734.0,370,362,2,50,49,0,357.0,0.07,7.6e-05,31988.0,,,,
2964,8000,16615,1.7545,0.0247,3.385,4.732,0.0112,0.09,4.08,0.91,0.0,687.0,314,373,0,46,54,0,382.0,0.06,7.6e-05,31978.0,,,,
2965,8000,16632,1.7294,0.022,3.3405,4.783,0.0109,0.08,4.46,0.92,0.0,681.0,325,352,4,48,52,1,385.0,0.06,7.6e-05,31958.0,,,,
2966,8000,16648,1.7174,0.0143,3.3319,4.795,0.0098,0.08,5.91,0.92,0.0,719.0,358,359,2,50,50,0,365.0,0.04,7.6e-05,31991.0,,,,
2967,8000,16664,1.6805,0.0135,3.2598,4.848,0.0097,0.08,3.68,0.92,0.0,693.0,359,331,3,52,48,0,378.0,0.05,7.6e-05,32021.0,,,,
2968,8000,16681,1.705,0.012,3.3122,4.876,0.008,0.07,6.98,0.92,0.0,675.0,334,338,3,49,50,0,388.0,0.05,7.6e-05,31976.0,,,,
2969,8000,16697,1.7031,0.0166,3.2987,4.802,0.012,0.08,4.29,0.92,0.0,714.0,362,349,3,51,49,0,367.0,0.06,7.6e-05,31963.0,,,,
2970,8000,16714,1.7266,0.0046,3.3687,4.694,0.0104,0.08,4.25,0.91,0.0,792.0,366,423,3,46,53,0,331.0,0.04,7.6e-05,31953.0,,,,
2971,8000,16730,1.7123,0.0107,3.3281,4.753,0.0093,0.07,5.9,0.92,0.0,786.0,384,401,1,49,51,0,334.0,0.05,7.6e-05,31988.0,,,,
2972,8000,16747,1.7192,0.0169,3.329,4.676,0.0107,0.08,4.54,0.92,0.0,753.0,350,402,1,46,53,0,348.0,0.03,7.6e-05,31956.0,,,,
2973,8000,16763,1.7384,0.0238,3.3539,4.699,0.0079,0.07,6.15,0.93,0.0,751.0,326,425,0,43,57,0,349.0,0.03,7.6e-05,31957.0,,,,
2974,8000,16780,1.6826,0.0176,3.2555,4.797,0.0093,0.07,5.34,0.94,0.0,618.0,303,314,1,49,51,0,424.0,0.03,7.6e-05,31944.0,,,,
2975,8000,16796,1.6842,0.0254,3.243,4.792,0.0097,0.08,4.94,0.94,0.0,651.0,316,333,2,49,51,0,403.0,0.04,7.6e-05,31971.0,,,,
2976,8000,16813,1.6836,0.0179,3.257,4.752,0.0071,0.06,7.02,0.94,0.0,699.0,321,373,5,46,53,1,375.0,0.04,7.6e-05,31949.0,,,,
2977,8000,16829,1.6751,0.021,3.2345,4.813,0.009,0.07,5.69,0.94,0.0,631.0,289,337,5,46,53,1,415.0,0.05,7.5e-05,32016.0,,,,
2978,8000,16846,1.6786,0.024,3.2355,4.835,0.0079,0.06,9.42,0.94,0.0,593.0,283,299,11,48,50,2,442.0,0.05,7.5e-05,31963.0,,,,
2979,8000,16862,1.6531,0.0344,3.1653,4.925,0.0111,0.07,6.02,0.93,0.0,600.0,273,312,15,46,52,2,437.0,0.03,7.5e-05,32021.0,,,,
2980,8000,16879,1.6435,0.0169,3.1818,4.987,0.0102,0.07,6.41,0.93,0.0,563.0,251,295,17,45,52,3,466.0,0.05,7.5e-05,32006.0,,,,
2981,8000,16896,1.6912,0.0141,3.2825,4.983,0.0134,0.08,4.94,0.92,0.0,633.0,303,314,16,48,50,3,414.0,0.06,7.5e-05,30776.0,,,,
2982,8000,16912,1.7077,0.0157,3.3119,4.918,0.0124,0.09,4.66,0.91,0.0,647.0,327,297,23,51,46,4,405.0,0.05,7.5e-05,31955.0,,,,
2983,8000,16929,1.6813,0.0206,3.2482,4.912,0.0134,0.09,4.18,0.93,0.0,645.0,358,269,18,56,42,3,406.0,0.05,7.5e-05,31977.0,,,,
2984,8000,16945,1.7475,0.0337,3.3535,4.748,0.0143,0.09,6.09,0.92,0.0,747.0,367,355,25,49,48,3,351.0,0.02,7.5e-05,31951.0,,,,
2985,8000,16962,1.7076,0.0206,3.3003,4.867,0.0122,0.08,4.67,0.93,0.0,708.0,374,316,18,53,45,3,370.0,0.02,7.5e-05,32008.0,,,,
2986,8000,16978,1.6903,0.0126,3.2816,4.881,0.0101,0.08,7.28,0.92,0.0,664.0,340,315,9,51,47,1,395.0,0.03,7.5e-05,31951.0,,,,
2987,8000,16995,1.651,0.0188,3.1915,4.973,0.0095,0.07,4.51,0.93,0.0,624.0,306,312,6,49,50,1,420.0,0.03,7.5e-05,31949.0,,,,
2988,8000,17011,1.638,0.0237,3.1564,5.019,0.0123,0.08,4.55,0.92,0.0,580.0,260,309,11,45,53,2,452.0,0.05,7.5e-05,31964.0,,,,
2989,8000,17027,1.6657,0.0267,3.2054,4.919,0.0099,0.07,5.05,0.93,0.0,620.0,290,314,16,47,51,3,423.0,0.05,7.5e-05,31948.0,,,,
2990,8000,17044,1.6692,0.0226,3.22,4.908,0.011,0.07,5.93,0.94,0.0,649.0,340,297,12,52,46,2,404.0,0.04,7.5e-05,31950.0,,,,
2991,8000,17060,1.6322,0.017,3.1593,4.994,0.0093,0.07,4.97,0.95,0.0,585.0,307,258,20,52,44,3,448.0,0.04,7.5e-05,31993.0,,,,
2992,8000,17077,1.6502,0.0157,3.197,4.968,0.0111,0.08,5.96,0.94,0.0,633.0,312,296,25,49,47,4,414.0,0.05,7.5e-05,31911.0,,,,
2993,8000,17093,1.627,0.0192,3.1441,5.005,0.0096,0.07,7.13,0.95,0.0,566.0,263,282,21,46,50,4,463.0,0.06,7.5e-05,31910.0,,,,
2994,8000,17110,1.6939,0.0289,3.2589,4.886,0.0088,0.07,8.17,0.94,0.0,629.0,287,298,44,46,47,7,417.0,0.07,7.5e-05,31944.0,,,,
2995,8000,17126,1.7018,0.0299,3.2709,4.789,0.0159,0.09,6.17,0.94,0.0,656.0,297,330,29,45,50,4,400.0,0.05,7.5e-05,31986.0,,,,
2996,8000,17143,1.7293,0.0317,3.3226,4.809,0.0098,0.07,7.94,0.94,0.0,694.0,315,354,25,45,51,4,378.0,0.04,7.5e-05,31956.0,,,,
2997,8000,17159,1.6736,0.0174,3.2393,4.936,0.0103,0.07,7.12,0.95,0.0,620.0,302,303,15,49,49,2,423.0,0.04,7.5e-05,31982.0,,,,
2998,8000,17176,1.6454,0.0216,3.1752,5.028,0.0089,0.06,8.25,0.94,0.0,599.0,282,309,8,47,52,1,438.0,0.03,7.5e-05,31954.0,,,,
2999,8000,17192,1.6344,0.026,3.1446,5.042,0.0116,0.07,7.68,0.95,0.0,533.0,250,267,16,47,50,3,492.0,0.02,7.5e-05,31965.0,214,1,297,42
3000,8000,17224,1.6397,0.017,3.1734,5.091,0.0084,0.06,6.91,0.94,0.0,514.0,252,246,16,49,48,3,510.0,0.02,7.5e-05,32096.0,,,,
3001,8000,17241,1.6516,0.0231,3.1863,5.263,0.0088,0.06,16.18,0.93,0.0,474.0,235,214,25,50,45,5,553.0,0.01,7.5e-05,30775.0,,,,
3002,8000,17258,1.6132,0.0331,3.0901,5.254,0.0147,0.08,5.09,0.93,0.0,485.0,259,192,34,53,40,7,541.0,0.02,7.5e-05,31950.0,,,,
3003,8000,17274,1.5861,0.0217,3.0594,5.322,0.0111,0.07,5.37,0.93,0.0,464.0,230,206,28,50,44,6,565.0,0.03,7.5e-05,31946.0,,,,
3004,8000,17291,1.5737,0.0207,3.0357,5.233,0.0096,0.06,5.84,0.94,0.0,451.0,222,190,39,49,42,9,581.0,0.03,7.5e-05,31939.0,,,,
3005,8000,17307,1.5769,0.0308,3.0242,5.338,0.0119,0.07,6.14,0.94,0.0,441.0,234,166,41,53,38,9,594.0,0.03,7.5e-05,31940.0,,,,
3006,8000,17323,1.6244,0.0182,3.1416,5.123,0.0089,0.06,9.16,0.94,0.0,474.0,249,183,42,53,39,9,553.0,0.03,7.5e-05,32001.0,,,,
3007,8000,17340,1.6227,0.0256,3.1231,5.097,0.013,0.07,7.61,0.94,0.0,482.0,249,203,30,52,42,6,544.0,0.03,7.5e-05,31932.0,,,,
3008,8000,17356,1.6186,0.0288,3.1091,5.123,0.0119,0.08,5.27,0.94,0.0,513.0,262,214,37,51,42,7,511.0,0.04,7.5e-05,31925.0,,,,
3009,8000,17373,1.5783,0.0313,3.0253,5.248,0.0135,0.07,5.51,0.95,0.0,446.0,222,191,33,50,43,7,588.0,0.04,7.5e-05,31952.0,,,,
3010,8000,17389,1.5448,0.0285,2.9656,5.302,0.0095,0.06,4.35,0.95,0.0,452.0,209,180,63,46,40,14,580.0,0.04,7.5e-05,31935.0,,,,
3011,8000,17406,1.5878,0.0265,3.0538,5.207,0.011,0.07,6.54,0.94,0.0,456.0,233,189,34,51,41,7,575.0,0.03,7.5e-05,32001.0,,,,
3012,8000,17422,1.5791,0.0248,3.042,5.216,0.012,0.07,4.21,0.94,0.0,499.0,228,201,70,46,40,14,525.0,0.04,7.5e-05,31936.0,,,,
3013,8000,17439,1.5969,0.0325,3.0619,5.189,0.0112,0.07,4.7,0.94,0.0,519.0,257,214,48,50,41,9,505.0,0.03,7.4e-05,31982.0,,,,
3014,8000,17455,1.6135,0.0206,3.1173,5.151,0.0104,0.07,5.78,0.95,0.0,529.0,249,240,40,47,45,8,496.0,0.04,7.4e-05,31992.0,,,,
3015,8000,17472,1.6067,0.0251,3.0937,5.162,0.0103,0.07,4.84,0.94,0.0,529.0,255,240,34,48,45,6,496.0,0.04,7.4e-05,31967.0,,,,
3016,8000,17488,1.6452,0.0231,3.174,5.06,0.0105,0.07,5.86,0.94,0.0,558.0,281,253,24,50,45,4,470.0,0.05,7.4e-05,31970.0,,,,
3017,8000,17505,1.6698,0.0272,3.2132,4.971,0.0114,0.07,5.12,0.94,0.0,578.0,278,286,14,48,49,2,454.0,0.07,7.4e-05,31927.0,,,,
3018,8000,17521,1.6329,0.0292,3.1367,5.143,0.0098,0.07,5.31,0.95,0.0,525.0,258,256,11,49,49,2,499.0,0.07,7.4e-05,31950.0,,,,
3019,8000,17538,1.6188,0.032,3.1022,5.136,0.009,0.07,5.07,0.94,0.0,485.0,227,244,14,47,50,3,541.0,0.09,7.4e-05,32006.0,,,,
3020,8000,17554,1.609,0.0299,3.0869,5.132,0.0099,0.08,4.56,0.95,0.0,474.0,255,205,14,54,43,3,553.0,0.09,7.4e-05,31943.0,,,,
3021,8000,17571,1.63,0.022,3.1443,5.062,0.0098,0.07,4.29,0.93,0.0,478.0,241,220,17,50,46,4,548.0,0.08,7.4e-05,30794.0,,,,
3022,8000,17588,1.5836,0.0161,3.0643,5.12,0.0085,0.06,5.5,0.93,0.0,430.0,200,211,19,47,49,4,610.0,0.05,7.4e-05,32015.0,,,,
3023,8000,17604,1.5237,0.0154,2.9466,5.236,0.0089,0.07,4.48,0.94,0.0,329.0,162,153,14,49,47,4,797.0,0.04,7.4e-05,32025.0,,,,
3024,8000,17621,1.6105,0.024,3.1013,5.075,0.0093,0.07,5.83,0.93,0.0,433.0,210,208,15,48,48,3,605.0,0.05,7.4e-05,32030.0,,,,
3025,8000,17637,1.6397,0.0356,3.1356,5.028,0.0105,0.07,5.33,0.93,0.0,486.0,240,240,6,49,49,1,539.0,0.04,7.4e-05,31992.0,,,,
3026,8000,17654,1.6255,0.0265,3.1257,5.045,0.0127,0.08,4.05,0.93,0.0,491.0,227,256,8,46,52,2,534.0,0.05,7.4e-05,31988.0,,,,
3027,8000,17670,1.5842,0.0143,3.0687,5.209,0.0101,0.07,7.4,0.94,0.0,431.0,182,241,8,42,56,2,608.0,0.06,7.4e-05,31924.0,,,,
3028,8000,17686,1.5826,0.0245,3.045,5.172,0.0107,0.07,4.31,0.94,0.0,452.0,182,256,14,40,57,3,580.0,0.06,7.4e-05,31956.0,,,,
3029,8000,17703,1.5809,0.0181,3.0547,5.194,0.0093,0.07,5.47,0.94,0.0,415.0,162,243,10,39,59,2,632.0,0.06,7.4e-05,31944.0,,,,
3030,8000,17719,1.5958,0.0205,3.0807,5.198,0.0097,0.06,6.35,0.94,0.0,406.0,180,208,18,44,51,4,646.0,0.06,7.4e-05,31980.0,,,,
3031,8000,17736,1.5932,0.0266,3.0635,5.207,0.0078,0.06,6.33,0.94,0.0,401.0,187,192,22,47,48,5,654.0,0.05,7.4e-05,32015.0,,,,
3032,8000,17752,1.5754,0.0162,3.0489,5.184,0.008,0.06,7.34,0.95,0.0,380.0,174,186,20,46,49,5,690.0,0.06,7.4e-05,31954.0,,,,
3033,8000,17769,1.5777,0.0211,3.0433,5.272,0.0085,0.06,7.37,0.95,0.0,377.0,157,209,11,42,55,3,695.0,0.08,7.4e-05,31947.0,,,,
3034,8000,17785,1.5903,0.0229,3.065,5.164,0.009,0.07,5.91,0.95,0.0,421.0,196,206,19,47,49,5,623.0,0.1,7.4e-05,31957.0,,,,
3035,8000,17802,1.6153,0.0164,3.1278,5.074,0.0118,0.08,4.83,0.95,0.0,501.0,208,258,35,42,51,7,523.0,0.1,7.4e-05,32021.0,,,,
3036,8000,17818,1.6149,0.0193,3.1201,5.12,0.0103,0.07,6.24,0.95,0.0,478.0,220,234,24,46,49,5,548.0,0.06,7.4e-05,31941.0,,,,
3037,8000,17835,1.5761,0.0205,3.0397,5.142,0.0105,0.07,6.25,0.96,0.0,470.0,225,235,10,48,50,2,558.0,0.08,7.4e-05,31999.0,,,,
3038,8000,17851,1.6069,0.0214,3.1004,5.127,0.0101,0.07,5.36,0.95,0.0,488.0,241,239,8,49,49,2,537.0,0.07,7.4e-05,31990.0,,,,
3039,8000,17868,1.6236,0.0271,3.1237,5.143,0.0092,0.06,7.5,0.96,0.0,452.0,232,204,16,51,45,4,580.0,0.05,7.4e-05,31944.0,,,,
3040,8000,17884,1.599,0.0293,3.0709,5.23,0.0106,0.07,5.57,0.96,0.0,474.0,225,234,15,47,49,3,553.0,0.05,7.4e-05,31946.0,,,,
3041,8000,17901,1.6907,0.0346,3.2408,5.082,0.0102,0.08,8.04,0.94,0.0,578.0,294,273,11,51,47,2,454.0,0.04,7.4e-05,30811.0,,,,
3042,8000,17918,1.7065,0.0303,3.2816,5.076,0.0104,0.08,6.27,0.93,0.0,605.0,322,268,15,53,44,2,433.0,0.07,7.4e-05,31971.0,,,,
3043,8000,17934,1.7354,0.0259,3.3484,5.042,0.0105,0.08,5.89,0.93,0.0,627.0,330,288,9,53,46,1,418.0,0.12,7.4e-05,31912.0,,,,
3044,8000,17951,1.6454,0.0156,3.1893,5.104,0.0106,0.07,5.98,0.95,0.0,568.0,323,237,8,57,42,1,462.0,0.16,7.4e-05,31933.0,,,,
3045,8000,17967,1.6471,0.0193,3.1832,5.046,0.0106,0.07,5.9,0.95,0.0,578.0,315,256,7,54,44,1,454.0,0.11,7.4e-05,31903.0,,,,
3046,8000,17984,1.666,0.0136,3.2321,4.97,0.0118,0.08,5.93,0.94,0.0,619.0,340,273,6,55,44,1,423.0,0.07,7.4e-05,31965.0,,,,
